Recipe Urls,recipeName,ingredients
https://www.foodnetwork.com/recipes/robert-irvine/shrimp-en-papillote-with-couscous-recipe-2104764,Shrimp en Papillote with Couscous,"['2 tablespoons white wine', '1 tablespoon grape seed oil\xa0', '1 lemon, juiced\xa0', '1 tablespoon freshly minced parsley leaves\xa0', '1 tablespoon minced garlic\xa0', '1 tablespoon freshly minced cilantro leaves\xa0', '1/4 cup grated Parmesan\xa0', '1 teaspoon curry powder\xa0', '1/2 pound Israeli couscous, cooked according to package directions', '1 1/4 pounds raw shrimp, peeled, deveined and tails removed (21/25 count)', '1 teaspoon powdered ginger', '2 tablespoons grapeseed oil', '2 lemons, juiced', '1 tablespoon minced thyme leaves', '1 tablespoon minced parsley leaves\xa0']"
https://www.foodnetwork.com/recipes/shrimp-in-coconut-milk-recipe-1970540,Shrimp in Coconut Milk,"['1 1/2 pounds large shrimp, peeled and deveined, shells reserved', '3 to 4 sprigs fresh thyme', '2 bay leaves', '2 tablespoons black peppercorns', '1/4 cup vegetable oil', '1 large onion, finely chopped', '3 scallions, finely chopped', '1 teaspoon coarse salt', '1/2 teaspoon freshly ground black pepper', '3 cloves garlic, crushed', '3 medium tomatoes, peeled, seeded and chopped', '2 teaspoons Aji', '1 1/2 cups coconut milk', 'Juice of 6 limes', '1 1/2 cups peas, fresh or frozen']"
https://www.foodnetwork.com/recipes/food-network-kitchen/shrimp-in-enchilada-sauce-with-poblano-rice-3642101,Shrimp in Enchilada Sauce with Poblano Rice,"['4 dried ancho chile peppers', '1/4 cup vegetable oil', '1 cup basmati rice', '1 poblano chile pepper, seeded and chopped', '3 cloves garlic (1 chopped, 2 smashed)', 'Kosher salt', '1 8-ounce can tomato sauce', '1 teaspoon dried oregano (preferably Mexican)', '1/2 teaspoon ground cumin', 'Freshly ground pepper', '1 1/4 pounds medium shrimp, peeled and deveined', 'Shredded red cabbage, cilantro and/or crumbled Cotija cheese, for topping', '4 corn tortillas, warmed', 'Lime wedges, for serving']"
https://www.foodnetwork.com/recipes/sunny-anderson/shrimp-in-garlic-pepperoni-sauce-recipe-1921967,Shrimp in Garlic Pepperoni Sauce,"['1 1/2 cups extra-virgin olive oil', '1 (16-ounce) pepperoni, 1/2-inch dice', '1 head garlic, peeled and chopped', '1 teaspoon adobo seasoning', '1 teaspoon paprika', '1 teaspoon cayenne', '1 1/2 pounds (16 to 20 count) shrimp, peeled and deveined', 'Crusty chewy bread, for sopping']"
https://www.foodnetwork.com/recipes/shrimp-in-garlic-sauce-2130926,Shrimp in Garlic Sauce,"['1 pound large shrimp (21 to 25 shrimp per pound), peeled', '1 egg white', '1/4 cup cornstarch', '1 to 2 tablespoons water', '2 cups plus 1 tablespoon vegetable oil', '1/4 cup chicken broth', '1/4 cup apple cider vinegar', '1/4 cup ketchup', '3 tablespoons black soy sauce', '2 tablespoons dry sherry', '8 garlic cloves, crushed and finely minced', '2 tablespoons finely minced fresh ginger', '5 tablespoons sugar', '1 teaspoon chili paste, or to taste and tolerance', '1/2 cup sliced fresh water chestnuts, optional', '1 tablespoons cornstarch mixed with 3 tablespoons cold water', '1/2 cup sliced scallions, on the diagonal in 1/2-inch pieces']"
https://www.foodnetwork.com/recipes/cat-cora/shrimp-in-lemon-sauce-garides-avgolemeno-recipe-1951950,Shrimp in Lemon Sauce: Garides Avgolemeno,"['24 large shrimp, cleaned and deveined', '1/2 cup olive oil', '1 tablespoon chopped fresh oregano', '1 tablespoon minced garlic', '1 cup fish broth', '1/2 cup finely chopped tomatoes', '2 eggs', '1/3 cup lemon juice', '1 teaspoon crushed red pepper', 'Salt and freshly ground black pepper', '2 tablespoons chopped fresh parsley', '6 wooden skewers, soaked in hot water for 30 minutes']"
https://www.foodnetwork.com/recipes/shrimp-in-mayonnaise-2009801,Shrimp in Mayonnaise,"['1 egg yolk, at room temperature', 'Pinch salt', '2 teaspoons grainy Dijon mustard', 'About 1 cup/250 ml grapeseed, vegetable, canola, or peanut oil', 'Lemon juice, to taste', 'Pinch white pepper', '1 tablespoon olive oil, for frying', '24 shrimp, peeled, but with tail intact']"
https://www.foodnetwork.com/recipes/robin-miller/shrimp-in-salsa-verde-and-roasted-garlic-artichoke-hummus-with-flatbread-recipe-1947122,Shrimp in Salsa Verde and Roasted Garlic-Artichoke Hummus with Flatbread,"['1 head peeled garlic cloves', '1 (15-ounce) can white beans, rinsed and drained', '1 (15-ounce) can water-packed artichoke hearts, strained', '1/4 cup tahini (sesame paste)', '1 tablespoon fresh lemon juice', '2 large green tomatoes', '1 jalapeno, seeded and minced', '2 tablespoons chopped fresh cilantro leaves', '2 tablespoons fresh lime juice', 'Salt and ground black pepper', '2 teaspoons olive oil', '1 pound large shrimp, peeled and deveined', '1/4 cup chopped scallions, as optional garnish']"
https://www.foodnetwork.com/recipes/sandra-lee/shrimp-in-spicy-coconut-sauce-recipe-1916612,Shrimp in Spicy Coconut Sauce,"['1 tablespoon canola oil', '1 teaspoon chopped garlic', '1 cup light coconut milk', '1/4 cup low-sodium chicken broth', '1/4 teaspoon red pepper flakes', '2 teaspoons low-sodium soy sauce', '1/4 cup heavy cream', '1 pound medium shrimp, cooked', '2 tablespoons fresh cilantro leaves, for garnish']"
https://www.foodnetwork.com/recipes/shrimp-in-tequila-camarones-al-tequila-recipe-1939697,Tequila Lime Shrimp Skewers,"['1 cup tequila', '1/2 cup freshly squeezed lime juice', '1-ounce freshly chopped cilantro leaves', '1/2 fresh red onion, chopped', 'Salt and pepper', '12 medium raw shrimp']"
https://www.foodnetwork.com/recipes/shrimp-on-sugarcane-with-rum-glaze-recipe-1943187,Shrimp on Sugarcane with Rum Glaze,"['2 (12- inch) batons sugarcane, cut into 24 (5-inch long and 1/4-inch wide) skewers', '24 jumbo or extra-large shrimp, peeled and deveined', '1/2 cup firmly packed brown sugar', '8 tablespoons butter, cut into 1-inch cubes', '1/2 cup dark rum, (recommended: Mount Gay Rum)', '3 tablespoons Dijon mustard', '1 tablespoon distilled white vinegar', '1/4 teaspoon ground cinnamon', '1/4 teaspoon ground cloves', '1/4 teaspoon black pepper, or more to taste', 'Pinch kosher salt, or more to taste']"
https://www.foodnetwork.com/recipes/shrimp-on-wonton-crackers-with-slaw-recipe-1908257,Shrimp on Wonton Crackers with Slaw,"['3 (16-ounce) packages wonton skins, thawed', '2 tablespoons sesame oil', 'Salt', '1/2 pound snow peas', '1/2 pound radishes', '1/2 pound carrots', '3 tablespoons black sesame seeds', '1/4 cup mint leaves', '3 tablespoons grated fresh ginger', '1/2 cup orange juice', '1/2 cup rice vinegar', '2 teaspoons grated fresh ginger', '2 teaspoons black sesame seeds', '1 tablespoon mint leaves', '1/4 cup peanut oil', '2 tablespoons sesame oil', '60 large shrimp, peeled, deveined, and cooked (about 3 pounds)']"
https://www.foodnetwork.com/recipes/shrimp-on-a-stick-recipe-1918130,Shrimp on a Stick,"['2 cups canola oil', '12 (16 to 20 count) shrimp, peeled and deveined', '2 tablespoons Jamaican jerk paste', '8 ounces cold water', '3/4 ounce baking powder', '10 ounces flour', '1 ounce lemon oil']"
https://www.foodnetwork.com/recipes/shrimp-on-the-barbie-recipe-1945280,Shrimp on the Barbie,"['Jumbo shrimp (10 to 15 count)', '1/2 cup vegetable oil', '1/4 cup white vinegar', '1/4 cup orange juice', '1/4 cup canned sweetened coconut cream', '1/4 cup pineapple juice', '1 teaspoon ground ginger', '1 teaspoon ground cinnamon', '2 tablespoons soy sauce', '1 good shake hot sauce']"
https://www.foodnetwork.com/recipes/rachael-ray/shrimp-or-chicken-lettuce-wraps-with-creamy-caesar-dressing-recipe-1915849,Shrimp or Chicken Lettuce Wraps with Creamy Caesar Dressing,"['2 hearts romaine lettuce', '1 pound jumbo fully cooked shrimp, from the seafood counter in market', '1 rotisserie chicken, available in many markets', '4 heaping tablespoons reduced fat mayonnaise', '1 clove garlic, crushed', '1 lemon, zested and juiced', ""2 tablespoons anchovy paste, optional (But it tastes better with it in. If you think you don't like anchovies, try them in this sauce. They just taste salty and yummy!)"", '1/2 cup grated Parmigiano-Reggiano, a few handfuls', '2 teaspoons Worcestershire sauce', '1 teaspoon coarse black pepper, eyeball the amount in the palm of your hand: 1 teaspoon is equal to about 1/3 of a palm full', '3 tablespoons extra-virgin olive oil, pour to the count of 4']"
https://www.foodnetwork.com/recipes/shrimp-with-arugula-pesto-risotto-recipe-1913296,Shrimp with Arugula Pesto Risotto,"['2 cups fresh arugula', '1/2 cup parsley leaves', '1/4 cup chopped onions', '1 tablespoon lemon zest', '1/2 cup white wine', '1/2 cup olive oil', '1 cup Arborio rice', '1/2 ounce butter', '2 1/2 cups chicken stock, hot', 'Salt and pepper', '1 pound shrimp, peeled and deveined', '2 tablespoons olive oil']"
https://www.foodnetwork.com/recipes/sandra-lee/shrimp-with-avocado-ceviche-recipe-1917452,"Shrimp with Avocado ""Ceviche""","['1/2 pound cooked bay shrimp', '1 lime, juiced', '1/2 cup store bought pico de gallo', '2 tablespoons finely chopped fresh cilantro leaves', '1 avocado, diced', 'Salt and pepper']"
https://www.foodnetwork.com/recipes/shrimp-with-banana-curry-and-steamed-coconut-rice-recipe-1940677,Shrimp with Banana Curry and Steamed Coconut Rice,"['2 ounces peanut oil, plus 2 ounces', '24 jumbo shrimp', '3 cloves garlic, smashed', '1/4 cup chopped ginger', '1/4 cup chopped green onions', '2 stalks lemongrass, chopped', '1 green apple, cored and chopped', '1/2 cup chopped galangal', '2 bananas, peeled and chopped', '1 teaspoon ground cumin', '4 tablespoons curry powder', '1 lemon, juiced', '1 lime, juiced', '1 orange, juiced', '4 tablespoons tamarind paste', '5 cups coconut milk', '1/4 cup chopped cilantro leaves', '1/4 cup torn Thai basil leaves', '3 kaffir lime leaves', 'Coconut Rice, recipe follows', '2 cups jasmine rice', '1/4 pound butter', '1 orange, zested', '1 tablespoon ground cumin', '1 cup fresh grated coconut', 'Pinch saffron', '1/4 cup chiffonade cilantro, Thai basil, or mint leaves']"
https://www.foodnetwork.com/recipes/food-network-kitchen/shrimp-with-basil-garlic-and-tomatoes-recipe2-1941995,"Shrimp with Basil, Garlic, and Tomatoes","['1 cup quartered cherry or grape tomatoes (about 12)', '5 large fresh basil leaves, chopped, plus extra for garnish', 'Kosher salt and freshly ground black pepper', '1 1/2 pounds medium-large shrimp, shelled and deveined', 'Extra-virgin olive oil', '1 large clove garlic, minced']"
https://www.foodnetwork.com/recipes/food-network-kitchen/shrimp-with-basil-garlic-and-tomatoes-recipe-2011346,"Shrimp with Basil, Garlic, and Tomatoes","['1 cup quartered vine-ripened grape or cherry tomatoes', '2 teaspoons finely chopped fresh basil leaves', 'Kosher salt and freshly ground black pepper', '1 1/2 pounds medium-large shrimp, shelled and deveined', '4 teaspoons extra-virgin olive oil, divided', '1 large clove garlic, minced']"
https://www.foodnetwork.com/recipes/shrimp-with-black-bean-sauce-recipe-1969978,Shrimp with Black Bean Sauce,"['3 tablespoons unsalted butter', '5 cloves garlic, finely chopped', '1 tablespoon grated fresh ginger', '2 large red bell peppers, stemmed, seeded, and diced', '1 cup white wine', '1/2 cup chicken stock, mixed with 1 teaspoon cornstarch', '1 1/2 tablespoons soy sauce', '1/2 teaspoon freshly ground black pepper', '1 cup cooked black beans', '2 1/2 pounds large raw shrimp, peeled and deveined', '10 green onions, trimmed and sliced thinly on the diagonal', '1/2 small bunch cilantro, coarse stems removed']"
https://www.foodnetwork.com/recipes/melissa-darabian/shrimp-with-cilantro-pesto-recipe-1921891,Shrimp with Cilantro Pesto,"['1 lime', '1 1/2 cups fresh cilantro leaves', '2 green onions, chopped', '2 tablespoons toasted chopped pecans', '1 clove garlic, chopped', '1 teaspoon sugar', '2 tablespoons vegetable oil', '2 tablespoons extra-virgin olive oil', 'Kosher salt and freshly ground black pepper', '3/4 pound raw medium-size shrimp, peeled and deveined', '1 tablespoon extra-virgin olive oil', 'Kosher salt']"
https://www.foodnetwork.com/recipes/ina-garten/shrimp-with-cocktail-sauce-recipe-1942934,Shrimp with Cocktail Sauce,"['1 lemon', 'Kosher salt', '2 pounds large shrimp in the shell (about 30)', '1/2 cup chili sauce (recommended: Heinz)', '1/2 cup ketchup (recommended: Heinz)', '3 tablespoons prepared horseradish', '2 teaspoons fresh lemon juice', '1/2 teaspoon Worcestershire sauce', '1/4 teaspoon hot sauce (recommended: Tabasco)']"
https://www.foodnetwork.com/recipes/shrimp-with-feta-cheese-recipe-1908571,Shrimp with Feta Cheese,"['1 cup sliced onions', '3 tablespoons olive oil', '3 tomatoes, peeled, seeded and chopped', '1/3 cup dry white wine', '3 tablespoons minced fresh parsley', '1 tablespoon minced garlic', 'Salt and pepper', '1 pound large shrimp, shelled and deveined', '8 ounces crumbled Feta cheese']"
https://www.foodnetwork.com/recipes/shrimp-with-garlic-cream-sauce-over-linguine-recipe-1958011,Shrimp with Garlic Cream Sauce Over Linguine,"['8 cloves garlic, unpeeled', '12 large shrimp, peeled', '2 tablespoons olive oil', '1 1/2 cups heavy cream', '1/4 cup finely chopped parsley', '1/2 cup grated Parmesan', '8 ounces fresh linguine, cooked and drained', 'Salt and pepper']"
https://www.foodnetwork.com/recipes/brian-boitano/shrimp-with-garlic-sauce-recipe-1949673,Shrimp with Garlic Sauce,"['2 cups canola oil', '1 pound large shrimp, peeled and deveined', '1/2 cup cornstarch', '2 tablespoons brown sugar', '1/4 cup low-sodium soy sauce', '1 tablespoon rice vinegar', '1 cup vegetable broth', '1 1/2 tablespoons cornstarch', '2 tablespoons canola oil', '1/2 medium onion, sliced', '3 tablespoons chopped garlic', '1 tablespoon chopped ginger', '1/2 red bell pepper, chopped', '2 cups broccoli florets, blanched', '1 (8-ounce) can water chestnuts, drained', '4 cups cooked white rice, for serving']"
https://www.foodnetwork.com/recipes/shrimp-with-garlic-and-basil-oil-2119934,Shrimp with Garlic and Basil Oil,"['24 jumbo tiger-shrimp or langoustines', '2 cloves garlic', 'Two generous handfuls fresh basil leaves', '1/4 cup/60 ml olive oil']"
https://www.foodnetwork.com/recipes/nigella-lawson/shrimp-with-garlic-and-chili-pepper-recipe-2203547,Shrimp with Garlic and Chili Pepper,"['2 tablespoons olive oil', '1/2 fresh red chile, according to size and taste, minced', '2 garlic cloves, chopped', '1/2 pound unshelled medium shrimp', '1/2 cup white wine', 'Salt, if needed', '1 tablespoon chopped parsley leaves']"
https://www.foodnetwork.com/recipes/anne-burrell/shrimp-with-garlic-and-olive-oil-1-8376772,Shrimp with Garlic and Olive Oil,"['Extra-virgin olive oil, for cooking', '4 cloves garlic, thinly sliced\xa0', '2 to 4 dried red chiles, broken by hand\xa0', '1 pound extra-large or jumbo shrimp\xa0', '1 tablespoon lemon zest\xa0plus 1 tablespoon lemon juice\xa0', '1/4 cup anise liqueur, such as Pernod\xa0', 'Kosher salt\xa0', 'Crusty bread, for serving']"
https://www.foodnetwork.com/recipes/anne-burrell/shrimp-with-garlic-and-olive-oil-recipe-1917617,Shrimp with Garlic and Olive Oil,"['2 garlic cloves, thinly sliced', '2 dried red chiles, broken', 'Extra-virgin olive oil', '1/2 pound rock shrimp', 'Kosher salt']"
https://www.foodnetwork.com/recipes/sandra-lee/shrimp-with-ginger-garlic-sauce-recipe2-1942703,Shrimp with Ginger-Garlic Sauce,"['2 teaspoons Szechuan seasoning', '1 teaspoon ground ginger', '1 pound shelled, deveined shrimp', '2 tablespoons canola oil', '1/2 cup chicken stock', ""1/4 cup ginger preserves (recommended: Robertson's)"", '2 teaspoons crushed garlic', '2 tablespoons rice wine vinegar', '1/4 cup frozen raspberries, thawed']"
https://www.foodnetwork.com/recipes/claire-robinson/shrimp-with-green-goddess-sauce-recipe-1924705,Shrimp with Green Goddess Sauce,"['Kosher salt', '1 pound large shrimp, shelled and deveined, leaving tails on', '1 cup creme fraiche or sour cream', '1 tablespoon chopped fresh tarragon', '2 scallions, roughly chopped', '1 teaspoon finely grated lemon zest', '2 teaspoons freshly squeezed lemon juice', 'Freshly cracked black pepper']"
https://www.foodnetwork.com/recipes/food-network-kitchen/shrimp-with-green-sauce-recipe-1973074,Shrimp with Green Sauce,"['6 tablespoons extra-virgin olive oil, plus more for drizzling', '5 cloves garlic, finely chopped', '2 tablespoons brandy', '1/2 cup dry white wine', '1 cup chopped fresh parsley', 'Kosher salt and freshly ground pepper', '18 large shrimp, peeled and deveined, tails intact', 'Warm baguette slices, for serving']"
https://www.foodnetwork.com/recipes/claire-robinson/shrimp-with-horseradish-canapes-recipe-1924280,Shrimp with Horseradish Canapes,"['9 slices very thin white bread', 'Kosher salt', '1 pound large shrimp, peeled, deveined and tails removed', '1 cup creme fraiche', '3 tablespoons finely grated fresh horseradish, or 3 tablespoons drained from jar', '1 bunch fresh chives, finely chopped']"
